PurchaseID,UserID,ProductID,Category,SubCategory,Quantity,UnitPrice,PurchaseDate,State,PaymentMethod,Cost,Region,Quarter
33090,949560,Cat-Sub-392,Detergent,Dishwashing,5,50.95,12/11/2022,South Dakota,Credit Card,123.4745446,North,2022Q4
992618,680457,Cat-Sub-662,Food,Dry,2,9.82,12/11/2022,North Carolina,Credit Card,10.60705869,South,2022Q4
606253,838906,Cat-Sub-737,Toys,Electronic,4,56.21,12/11/2022,Tennessee,Cash,72.7825588,South,2022Q4
616151,428799,Cat-Sub-798,Beauty,Perfume,5,92.32,12/11/2022,Missouri,Gift Card,103.8895333,North,2022Q4
594169,743578,Cat-Sub-403,Beauty,Cosmetic,4,10.17,12/12/2022,North Dakota,PayPal,9.195599303,North,2022Q4
161347,232959,Cat-Sub-2158,Food,Dry,5,7.39,12/12/2022,Georgia,PayPal,21.46217407,South,2022Q4
216892,926641,Cat-Sub-1305,Detergent,Laundry,3,69.54,12/13/2022,Georgia,Credit Card,87.5433037,South,2022Q4
971233,514964,Cat-Sub-1363,Toys,Electronic,5,13.21,12/13/2022,Utah,PayPal,22.29774953,West,2022Q4
22843,938517,Cat-Sub-29,Beauty,Cosmetic,5,88.11,12/14/2022,Texas,Cash,119.3809321,South,2022Q4
98386,614499,Cat-Sub-80,Beauty,Cosmetic,4,80.94,12/14/2022,Arizona,Gift Card,89.88894332,West,2022Q4
717534,59795,Cat-Sub-1523,Beauty,Cosmetic,4,85.13,12/14/2022,Rhode Island,Cash,68.15076744,East,2022Q4
489271,316305,Cat-Sub-1154,Toys,Educational,1,79.65,12/15/2022,Connecticut,Gift Card,26.43227481,East,2022Q4
863391,909158,Cat-Sub-462,Detergent,Laundry,3,64.09,12/16/2022,Florida,Gift Card,86.67632552,South,2022Q4
87777,90838,Cat-Sub-837,Beauty,Cosmetic,1,82.88,12/16/2022,Hawaii,Credit Card,17.84684165,west,2022Q4
826880,722197,Cat-Sub-1165,Food,Dry,3,87.37,12/16/2022,Rhode Island,Gift Card,149.3884945,East,2022Q4
341437,532547,Cat-Sub-2244,Toys,Outdoor,4,11.25,12/16/2022,North Carolina,Gift Card,16.37506592,South,2022Q4
241926,90838,Cat-Sub-843,Detergent,Cleaning,1,40.18,12/17/2022,Kentucky,Credit Card,17.63510075,South,2022Q4
523099,675802,Cat-Sub-950,Food,Fresh,2,87.35,12/17/2022,Ohio,Gift Card,91.83428764,North,2022Q4
582451,217941,Cat-Sub-1230,Beauty,Electronics,3,85.81,12/17/2022,Kentucky,PayPal,76.75944295,South,2022Q4
918996,989493,Cat-Sub-1813,Detergent,Laundry,2,78.16,12/17/2022,Rhode Island,Gift Card,74.46837188,East,2022Q4
329067,680457,Cat-Sub-2059,Detergent,Laundry,5,6.4,12/17/2022,Louisiana,Cash,15.27364591,South,2022Q4
280714,870116,Cat-Sub-2212,Food,Fresh,3,77.7,12/17/2022,Tennessee,PayPal,124.0438405,South,2022Q4
231215,316305,Cat-Sub-42,Detergent,Cleaning,1,50.18,12/18/2022,Hawaii,Credit Card,23.49687562,west,2022Q4
514346,139149,Cat-Sub-160,Beauty,Perfume,4,17.91,12/18/2022,Arizona,Cash,16.95552428,West,2022Q4
489503,734429,Cat-Sub-398,Beauty,Perfume,5,15.9,12/18/2022,Georgia,Credit Card,22.22576266,South,2022Q4
355995,69686,Cat-Sub-654,Beauty,Perfume,5,63.45,12/18/2022,North Carolina,Cash,72.69202467,South,2022Q4
762234,297163,Cat-Sub-1099,Beauty,Electronics,3,94.54,12/18/2022,Maine,PayPal,57.26425272,East,2022Q4
93816,896022,Cat-Sub-1145,Food,Dry,2,77.93,12/18/2022,Hawaii,Credit Card,85.245769,west,2022Q4
599880,837396,Cat-Sub-1720,Beauty,Cosmetic,1,87.49,12/18/2022,Colorado,Cash,19.62382262,West,2022Q4
141480,758600,Cat-Sub-1991,Beauty,Cosmetic,2,11.74,12/19/2022,Arkansas,PayPal,5.154617323,South,2022Q4
359176,982295,Cat-Sub-655,Beauty,Cosmetic,2,8.93,12/20/2022,New Mexico,Cash,3.83560328,West,2022Q4
507204,707349,Cat-Sub-776,Beauty,Perfume,4,8.86,12/20/2022,West Virginia,Cash,9.17634684,South,2022Q4
358233,451943,Cat-Sub-907,Beauty,Electronics,2,67.21,12/20/2022,Wisconsin,Gift Card,37.74428441,North,2022Q4
71124,52279,Cat-Sub-1935,Food,Dry,4,49.08,12/20/2022,Massachusetts,Cash,99.01459798,East,2022Q4
970378,924855,Cat-Sub-189,Food,Fresh,2,94.77,12/21/2022,Washington,Gift Card,105.4509656,West,2022Q4
833189,452918,Cat-Sub-1290,Detergent,Laundry,2,77.22,12/21/2022,Colorado,Credit Card,71.20583492,West,2022Q4
549486,885441,Cat-Sub-1901,Beauty,Cosmetic,1,10.4,12/21/2022,New Jersey,Cash,2.938682017,East,2022Q4
283934,434549,Cat-Sub-2053,Beauty,Perfume,3,44.95,12/21/2022,South Dakota,Credit Card,27.03758575,North,2022Q4
872806,764057,Cat-Sub-391,Beauty,Cosmetic,5,67.56,12/22/2022,Alabama,Credit Card,69.66721466,South,2022Q4
456031,519357,Cat-Sub-1419,Beauty,Electronics,2,18.35,12/22/2022,Alabama,Gift Card,9.493596183,South,2022Q4
615448,197667,Cat-Sub-1638,Beauty,Perfume,3,7.6,12/22/2022,Mississippi,Gift Card,5.938311234,South,2022Q4
961018,294064,Cat-Sub-1954,Beauty,Cosmetic,3,35.53,12/22/2022,Louisiana,PayPal,24.39788008,South,2022Q4
131130,938517,Cat-Sub-2062,Food,Dry,3,67.64,12/22/2022,Louisiana,Cash,120.153868,South,2022Q4
320037,549096,Cat-Sub-2131,Food,Fresh,5,25.74,12/22/2022,West Virginia,Gift Card,72.28830078,South,2022Q4
185419,400482,Cat-Sub-2169,Food,Dry,2,9.55,12/22/2022,Illinois,PayPal,11.10840751,North,2022Q4
734219,273146,Cat-Sub-867,Food,Dry,1,59.45,12/23/2022,Alabama,PayPal,35.07869142,South,2022Q4
16025,685385,Cat-Sub-1473,Beauty,Electronics,4,81.58,12/23/2022,South Dakota,Credit Card,85.51197098,North,2022Q4
217164,813609,Cat-Sub-1851,Detergent,Dishwashing,5,47.08,12/23/2022,Montana,Credit Card,105.9551052,West,2022Q4
857686,806826,Cat-Sub-2010,Food,Fresh,3,58.93,12/23/2022,New York,Credit Card,100.3794852,East,2022Q4
467548,636732,Cat-Sub-1294,Toys,Creative,4,6.04,12/24/2022,Colorado,Gift Card,8.138820013,West,2022Q4
406825,883251,Cat-Sub-1651,Detergent,Dishwashing,1,96.95,12/24/2022,Minnesota,PayPal,46.19555377,North,2022Q4
380800,769948,Cat-Sub-1682,Beauty,Perfume,3,74.09,12/24/2022,New Jersey,Credit Card,51.06161016,East,2022Q4
192109,904142,Cat-Sub-63,Detergent,Laundry,2,56.57,12/25/2022,Mississippi,Credit Card,53.78517008,South,2022Q4
646462,376121,Cat-Sub-520,Food,Dry,3,26.54,12/25/2022,Illinois,Gift Card,42.70951674,North,2022Q4
658190,986313,Cat-Sub-651,Beauty,Cosmetic,4,78.85,12/25/2022,Massachusetts,Cash,79.39140335,East,2022Q4
146010,87681,Cat-Sub-794,Food,Dry,5,81.41,12/25/2022,New Mexico,Cash,218.941463,West,2022Q4
86641,8233,Cat-Sub-838,Toys,Educational,1,58.72,12/25/2022,Michigan,Gift Card,22.47950957,North,2022Q4
683386,903301,Cat-Sub-1033,Detergent,Cleaning,1,72.9,12/25/2022,New Hampshire,Cash,31.35420084,East,2022Q4
660744,232959,Cat-Sub-1091,Beauty,Perfume,2,60.6,12/25/2022,Maryland,Gift Card,25.32466905,South,2022Q4
924970,769948,Cat-Sub-1379,Beauty,Perfume,5,27.99,12/25/2022,Nebraska,Gift Card,39.65252653,North,2022Q4
82092,979854,Cat-Sub-90,Beauty,Cosmetic,3,70.5,12/26/2022,Mississippi,Gift Card,63.00624181,South,2022Q4
653909,181378,Cat-Sub-168,Beauty,Cosmetic,4,7.59,12/26/2022,New Jersey,Cash,7.694990568,East,2022Q4
850212,240714,Cat-Sub-1822,Toys,Educational,1,21.53,12/26/2022,North Carolina,Credit Card,6.891128914,South,2022Q4
573460,493744,Cat-Sub-2145,Beauty,Perfume,4,74.68,12/26/2022,Montana,Gift Card,76.12933924,West,2022Q4
847568,838906,Cat-Sub-127,Food,Fresh,5,93.33,12/27/2022,North Carolina,Gift Card,260.9515853,South,2022Q4
332126,969521,Cat-Sub-135,Food,Dry,2,9.23,12/27/2022,Rhode Island,Gift Card,10.48010329,East,2022Q4
548084,451943,Cat-Sub-855,Beauty,Cosmetic,4,37.26,12/27/2022,Minnesota,Cash,35.94136271,North,2022Q4
597339,457252,Cat-Sub-1087,Detergent,Laundry,2,77.74,12/27/2022,Michigan,Gift Card,68.14445626,North,2022Q4
514498,143455,Cat-Sub-1250,Detergent,Cleaning,1,14.39,12/27/2022,Utah,Credit Card,6.685487039,West,2022Q4
184502,410190,Cat-Sub-1731,Beauty,Cosmetic,1,74.02,12/27/2022,Minnesota,Cash,20.89989403,North,2022Q4
429106,481595,Cat-Sub-73,Food,Dry,1,20.56,12/28/2022,Montana,Cash,12.20886035,West,2022Q4
827754,989493,Cat-Sub-301,Detergent,Cleaning,1,76.41,12/29/2022,Connecticut,Cash,34.16582681,East,2022Q4
75333,926641,Cat-Sub-929,Beauty,Cosmetic,5,12.53,12/29/2022,Idaho,PayPal,16.04871224,West,2022Q4
222663,25374,Cat-Sub-931,Detergent,Laundry,3,77.42,12/29/2022,Kansas,PayPal,113.1107259,North,2022Q4
722929,769948,Cat-Sub-1117,Detergent,Cleaning,4,79.09,12/29/2022,Pennsylvania,PayPal,139.0476468,East,2022Q4
546260,197667,Cat-Sub-2277,Beauty,Perfume,2,68.26,12/29/2022,North Carolina,PayPal,39.03049448,South,2022Q4
41115,273002,Cat-Sub-732,Beauty,Electronics,1,96.28,12/30/2022,North Carolina,Credit Card,23.2670071,South,2022Q4
1028,758600,Cat-Sub-1110,Food,Dry,4,52.56,12/30/2022,Maryland,Cash,117.3535284,South,2022Q4
533772,217299,Cat-Sub-1134,Toys,Educational,2,98.6,12/30/2022,Illinois,Cash,69.1274066,North,2022Q4
338020,534078,Cat-Sub-1284,Beauty,Perfume,4,43.89,12/30/2022,Delaware,Credit Card,49.94269863,South,2022Q4
123375,986313,Cat-Sub-2132,Toys,Creative,5,38.18,12/30/2022,North Dakota,Credit Card,72.43073073,North,2022Q4
577403,296992,Cat-Sub-3912,Toys,Educational,5,27.63011247,1/1/2023,Montana,Cash,73.72851032,West,2023Q2
601988,986313,Cat-Sub-7804,Beauty,Electronics,1,58.6557669,1/2/2023,New Mexico,Cash,63.12767423,West,2023Q2
153902,514096,Cat-Sub-5214,Detergent,Cleaning,2,57.49792876,1/2/2023,Colorado,PayPal,63.5736267,North,2023Q2
315581,239337,Cat-Sub-9758,Detergent,Cleaning,3,57.63429075,1/2/2023,Wisconsin,Gift Card,64.03123341,East,2023Q2
340514,197667,Cat-Sub-4152,Detergent,Cleaning,2,57.18146596,1/2/2023,Kansas,PayPal,65.03471254,East,2023Q3
453759,707349,Cat-Sub-3149,Detergent,Cleaning,1,57.11110559,1/2/2023,South Carolina,Cash,64.06479008,West,2023Q3
165578,945043,Cat-Sub-6672,Detergent,Dishwashing,1,58.73832015,1/2/2023,Connecticut,PayPal,62.61995067,North,2023Q2
4216,911588,Cat-Sub-7692,Food,Fresh,2,57.18666358,1/2/2023,Montana,Gift Card,63.33968804,South,2023Q2
470818,485613,Cat-Sub-9370,Beauty,Cosmetic,1,42.20755612,1/3/2023,Montana,Gift Card,39.94160223,West,2023Q2
250156,982295,Cat-Sub-5151,Food,Dry,2,43.18781682,1/3/2023,Louisiana,Gift Card,40.60113372,West,2023Q1
723640,171752,Cat-Sub-706,Beauty,Cosmetic,2,41.55143252,1/3/2023,Texas,Gift Card,38.8742075,West,2023Q2
535399,456887,Cat-Sub-3720,Detergent,Laundry,2,41.22244131,1/3/2023,Georgia,Cash,39.88140152,North,2023Q2
971587,199731,Cat-Sub-3785,Toys,Creative,4,42.67657951,1/3/2023,Kentucky,PayPal,39.19842472,South,2023Q1
561577,84800,Cat-Sub-4791,Food,Fresh,3,39.69678636,1/4/2023,Iowa,Cash,45.50545774,East,2023Q1
491058,69686,Cat-Sub-9811,Toys,Educational,3,65.91691042,1/5/2023,North Dakota,PayPal,52.01399822,North,2023Q3
777041,643684,Cat-Sub-9342,Food,Dry,4,63.2963898,1/5/2023,Iowa,Credit Card,54.49054909,East,2023Q1
781240,251619,Cat-Sub-2118,Food,Fresh,2,65.08052503,1/5/2023,Iowa,PayPal,54.42049399,East,2023Q3
114109,358219,Cat-Sub-5541,Beauty,Perfume,3,64.30831193,1/5/2023,Delaware,Gift Card,53.13427262,South,2023Q1
360204,671215,Cat-Sub-336,Food,Fresh,3,63.69477988,1/5/2023,Georgia,Gift Card,52.90607702,South,2023Q2
419887,466347,Cat-Sub-8585,Beauty,Cosmetic,3,65.4311065,1/5/2023,Maine,Gift Card,55.0673188,East,2023Q2
361843,523560,Cat-Sub-6035,Toys,Educational,1,25.98762476,1/6/2023,Colorado,PayPal,8.43915398,East,2023Q1
613760,508514,Cat-Sub-375,Food,Fresh,3,57.12576563,1/7/2023,Alabama,PayPal,40.27174016,South,2023Q2
278584,279944,Cat-Sub-6516,Food,Fresh,2,57.54434471,1/7/2023,Arkansas,Credit Card,40.69879753,East,2023Q2
838061,481595,Cat-Sub-6068,Toys,Outdoor,2,56.13865919,1/7/2023,Idaho,Cash,43.18265807,North,2023Q2
502767,174602,Cat-Sub-7722,Toys,Creative,1,57.57419455,1/7/2023,Alabama,PayPal,40.43850856,West,2023Q2
557067,949560,Cat-Sub-7212,Beauty,Electronics,3,45.25333208,1/8/2023,North Carolina,Cash,79.06066493,South,2023Q1
137166,949560,Cat-Sub-7300,Detergent,Cleaning,5,44.62214653,1/8/2023,Minnesota,PayPal,78.87384087,East,2023Q1
561049,347062,Cat-Sub-6273,Detergent,Laundry,3,44.14486904,1/8/2023,Florida,Credit Card,80.49320375,North,2023Q2
486657,911588,Cat-Sub-3417,Beauty,Electronics,2,79.10015167,1/9/2023,Kansas,Cash,63.84626869,South,2023Q1
606943,69686,Cat-Sub-4352,Beauty,Electronics,2,76.99816569,1/9/2023,Georgia,Cash,63.56650776,East,2023Q1
604786,592021,Cat-Sub-6858,Detergent,Cleaning,3,60.47592849,1/10/2023,Ohio,Credit Card,79.12121625,North,2023Q1
240530,667653,Cat-Sub-8311,Toys,Outdoor,2,60.40251273,1/10/2023,Maryland,Cash,80.15612753,South,2023Q2
54363,296992,Cat-Sub-8025,Detergent,Cleaning,3,59.56140834,1/10/2023,Ohio,PayPal,80.00238835,West,2023Q1
227495,162038,Cat-Sub-4850,Toys,Educational,2,60.02269052,1/10/2023,Nebraska,Cash,81.0281215,East,2023Q1
234018,142167,Cat-Sub-6467,Beauty,Electronics,2,59.56708006,1/10/2023,New Jersey,Cash,79.92552616,East,2023Q3
660786,110907,Cat-Sub-6584,Toys,Educational,2,61.97993276,1/10/2023,Wisconsin,Credit Card,80.0926511,North,2023Q3
734339,481595,Cat-Sub-420,Food,Fresh,4,58.85968609,1/10/2023,Wisconsin,Cash,81.28486892,North,2023Q2
744019,240714,Cat-Sub-503,Toys,Creative,2,59.82599483,1/10/2023,Rhode Island,Credit Card,80.75079364,East,2023Q3
506931,252749,Cat-Sub-1327,Detergent,Dishwashing,4,59.85167461,1/10/2023,Nevada,PayPal,81.10430362,North,2023Q1
558164,727695,Cat-Sub-3198,Toys,Creative,2,59.67609478,1/10/2023,Wisconsin,Credit Card,81.01121634,West,2023Q1
216214,426725,Cat-Sub-6731,Detergent,Cleaning,3,61.0530367,1/10/2023,Louisiana,Credit Card,78.95219797,South,2023Q3
471005,239337,Cat-Sub-1394,Beauty,Electronics,1,57.77800319,1/10/2023,Delaware,Cash,79.83324605,South,2023Q1
994116,614499,Cat-Sub-7734,Detergent,Dishwashing,4,58.97823285,1/10/2023,North Carolina,Credit Card,78.91984584,East,2023Q2
480753,348915,Cat-Sub-7053,Food,Dry,1,58.77829117,1/10/2023,Georgia,PayPal,81.16598334,South,2023Q2
311988,456887,Cat-Sub-8046,Detergent,Laundry,2,60.36370006,1/10/2023,Tennessee,Gift Card,79.45851751,West,2023Q1
116310,671215,Cat-Sub-171,Toys,Creative,4,59.42567931,1/10/2023,Nebraska,Credit Card,81.27946943,West,2023Q2
666383,217299,Cat-Sub-3524,Beauty,Perfume,2,59.26972382,1/10/2023,Delaware,Credit Card,81.95129189,East,2023Q1
301711,667653,Cat-Sub-7110,Beauty,Electronics,2,57.32848207,1/10/2023,Wisconsin,Credit Card,81.25186467,West,2023Q2
815192,232959,Cat-Sub-670,Food,Fresh,3,60.24003953,1/10/2023,Tennessee,Cash,81.22076469,East,2023Q1
31294,743578,Cat-Sub-1799,Detergent,Cleaning,2,57.94845437,1/10/2023,North Carolina,PayPal,81.41488295,West,2023Q3
787152,764057,Cat-Sub-5049,Toys,Outdoor,4,61.53508836,1/10/2023,Michigan,Cash,81.30846689,North,2023Q1
483607,904142,Cat-Sub-2099,Detergent,Laundry,2,60.40447851,1/10/2023,Ohio,Credit Card,81.99832893,North,2023Q3
222255,199731,Cat-Sub-3057,Beauty,Electronics,5,59.73340582,1/10/2023,Kentucky,Cash,82.58674875,East,2023Q1
81689,434549,Cat-Sub-6706,Toys,Educational,4,59.83923216,1/10/2023,Colorado,PayPal,79.97119351,South,2023Q1
800286,841303,Cat-Sub-9083,Toys,Outdoor,3,58.58783632,1/10/2023,Nevada,Credit Card,82.04877842,East,2023Q2
418599,239337,Cat-Sub-796,Toys,Creative,2,57.98504043,1/10/2023,New Jersey,Gift Card,80.20436102,East,2023Q3
167445,946680,Cat-Sub-7714,Toys,Creative,4,59.72037607,1/10/2023,Washington,Credit Card,80.31579008,West,2023Q1
977548,59795,Cat-Sub-3388,Detergent,Laundry,4,59.94603315,1/10/2023,Wisconsin,PayPal,82.19958246,North,2023Q3
936649,696731,Cat-Sub-5615,Detergent,Cleaning,3,60.57474479,1/10/2023,New York,Gift Card,81.30051422,West,2023Q2
562831,263040,Cat-Sub-529,Detergent,Dishwashing,2,59.01955246,1/10/2023,Florida,Cash,81.11424756,South,2023Q3
228905,232959,Cat-Sub-6560,Toys,Educational,2,59.5868508,1/10/2023,Connecticut,Credit Card,81.52543591,South,2023Q3
550320,400482,Cat-Sub-6326,Toys,Creative,4,60.8480001,1/10/2023,Connecticut,Cash,80.29417709,East,2023Q1
760074,25374,Cat-Sub-6423,Detergent,Cleaning,2,59.16722236,1/10/2023,Tennessee,Cash,80.86453432,North,2023Q2
393865,263040,Cat-Sub-4114,Toys,Electronic,2,59.3909309,1/10/2023,Louisiana,PayPal,81.45866417,East,2023Q3
563380,59795,Cat-Sub-3936,Toys,Electronic,3,60.34456567,1/10/2023,North Dakota,Gift Card,79.77170664,South,2023Q1
164193,478650,Cat-Sub-4921,Beauty,Cosmetic,5,60.55342269,1/10/2023,Kansas,PayPal,80.74267376,West,2023Q1
279265,358219,Cat-Sub-8206,Beauty,Electronics,3,60.16191808,1/10/2023,Alabama,PayPal,81.30193867,West,2023Q3
134833,444928,Cat-Sub-910,Beauty,Electronics,4,60.74517757,1/10/2023,Wyoming,Credit Card,80.45224438,West,2023Q3
441561,478329,Cat-Sub-1573,Beauty,Perfume,2,60.96555576,1/10/2023,Missouri,Credit Card,79.02934693,North,2023Q1
79176,263040,Cat-Sub-2451,Beauty,Electronics,1,57.97907382,1/10/2023,Minnesota,Gift Card,79.95203972,North,2023Q1
182023,456887,Cat-Sub-3204,Food,Dry,2,59.67406094,1/10/2023,Louisiana,Gift Card,79.95141478,East,2023Q3
774052,142167,Cat-Sub-2300,Food,Fresh,3,60.53007311,1/10/2023,Kansas,PayPal,81.49014747,South,2023Q2
709459,162038,Cat-Sub-7422,Detergent,Cleaning,4,59.27077453,1/10/2023,Virginia,Cash,80.22456923,West,2023Q1
245851,514964,Cat-Sub-6214,Food,Dry,4,59.68088842,1/10/2023,Colorado,Gift Card,81.1285871,South,2023Q2
196652,457252,Cat-Sub-2087,Food,Fresh,1,58.93716004,1/10/2023,Virginia,Credit Card,80.0376281,North,2023Q3
294522,252749,Cat-Sub-109,Beauty,Perfume,2,58.68389754,1/10/2023,Maryland,Credit Card,81.17598333,South,2023Q3
155084,217941,Cat-Sub-5154,Toys,Educational,1,58.68229161,1/10/2023,Nevada,Credit Card,78.02724802,East,2023Q3
761414,25374,Cat-Sub-5181,Food,Dry,3,59.30019154,1/10/2023,Hawaii,Credit Card,78.72047764,West,2023Q2
163435,426725,Cat-Sub-8195,Food,Fresh,4,58.33726325,1/10/2023,Rhode Island,Cash,80.71920825,East,2023Q1
750796,989493,Cat-Sub-3338,Food,Fresh,3,59.72589038,1/10/2023,Pennsylvania,Gift Card,79.31508854,North,2023Q2
814624,4452,Cat-Sub-4319,Beauty,Perfume,3,95.0126459,1/11/2023,Michigan,Gift Card,182.3878431,East,2023Q1
887734,88799,Cat-Sub-7017,Food,Dry,3,94.69752661,1/11/2023,Washington,Cash,181.6537076,South,2023Q1
844713,408848,Cat-Sub-3228,Food,Fresh,3,96.41715855,1/11/2023,Ohio,Cash,183.1375347,North,2023Q3
202182,456887,Cat-Sub-8190,Toys,Electronic,3,60.19642046,1/12/2023,Minnesota,Credit Card,106.3326142,South,2023Q1
230328,485613,Cat-Sub-2205,Beauty,Electronics,4,60.73439907,1/12/2023,Tennessee,Credit Card,107.4410834,South,2023Q1
408948,743578,Cat-Sub-5599,Toys,Creative,2,65.01661569,1/13/2023,Mississippi,Gift Card,75.02467823,East,2023Q3
482568,25374,Cat-Sub-531,Detergent,Laundry,1,66.01017741,1/13/2023,Colorado,PayPal,75.36096352,West,2023Q2
988428,727695,Cat-Sub-6220,Toys,Outdoor,2,68.33479531,1/13/2023,West Virginia,Cash,76.91890411,East,2023Q3
856887,639850,Cat-Sub-9005,Food,Dry,2,66.3822743,1/13/2023,Connecticut,Cash,73.76977378,South,2023Q2
564516,843465,Cat-Sub-2659,Food,Dry,4,67.10536904,1/13/2023,Connecticut,Gift Card,77.47704245,West,2023Q3
274053,954616,Cat-Sub-8517,Beauty,Perfume,2,67.21898375,1/13/2023,Massachusetts,Cash,76.76165672,East,2023Q2
437372,428799,Cat-Sub-1388,Beauty,Cosmetic,1,101.3057771,1/14/2023,Rhode Island,Gift Card,21.1944808,East,2023Q3
132677,347858,Cat-Sub-9647,Food,Fresh,1,33.74902773,1/15/2023,South Carolina,Cash,41.46738912,North,2023Q2
409769,347062,Cat-Sub-7161,Beauty,Electronics,2,62.63573467,1/16/2023,Ohio,Gift Card,101.141069,West,2023Q1
392120,358219,Cat-Sub-6754,Food,Fresh,2,60.81552914,1/16/2023,Delaware,Credit Card,102.7622858,North,2023Q3
109785,273146,Cat-Sub-2728,Detergent,Laundry,3,59.93641089,1/16/2023,Iowa,PayPal,101.9363934,West,2023Q1
274282,87681,Cat-Sub-2125,Beauty,Perfume,2,59.85230235,1/16/2023,North Carolina,Gift Card,101.6129905,East,2023Q1
721755,979854,Cat-Sub-7615,Beauty,Cosmetic,2,45.89072512,1/17/2023,Montana,Gift Card,33.36083885,West,2023Q3
159510,532547,Cat-Sub-6685,Detergent,Laundry,2,46.72161465,1/17/2023,Massachusetts,Credit Card,32.87894089,South,2023Q3
405537,199731,Cat-Sub-5469,Detergent,Dishwashing,1,45.99259313,1/17/2023,Washington,Credit Card,33.24879077,South,2023Q3
604313,500415,Cat-Sub-3015,Beauty,Perfume,1,46.52658353,1/17/2023,New Jersey,Gift Card,35.42518523,East,2023Q3
773497,434549,Cat-Sub-1443,Beauty,Electronics,5,39.96565869,1/18/2023,Alabama,Credit Card,45.09235239,East,2023Q1
844584,658128,Cat-Sub-4387,Toys,Creative,3,39.75968385,1/18/2023,Massachusetts,Credit Card,44.47363044,East,2023Q3
909096,171752,Cat-Sub-9299,Toys,Outdoor,4,37.67827461,1/18/2023,North Dakota,PayPal,44.17631396,East,2023Q3
240837,734429,Cat-Sub-4784,Detergent,Dishwashing,4,39.73436796,1/18/2023,New Jersey,PayPal,43.22088664,North,2023Q2
709440,523560,Cat-Sub-4587,Toys,Electronic,5,38.72015417,1/18/2023,Colorado,Gift Card,44.82772219,East,2023Q2
246720,938517,Cat-Sub-5036,Detergent,Dishwashing,4,40.17303707,1/18/2023,North Carolina,Credit Card,45.06593802,South,2023Q1
636678,478650,Cat-Sub-5926,Food,Dry,2,64.55396232,1/19/2023,New Jersey,Cash,49.87615615,East,2023Q1
720283,727695,Cat-Sub-4582,Toys,Educational,1,63.69661138,1/19/2023,Georgia,PayPal,51.37366819,East,2023Q1
832211,410190,Cat-Sub-3206,Beauty,Electronics,3,62.92947963,1/19/2023,Kansas,Gift Card,48.85822605,North,2023Q1
260320,226421,Cat-Sub-9690,Food,Dry,2,65.25642851,1/20/2023,Virginia,Gift Card,66.17020655,West,2023Q1
60453,837396,Cat-Sub-489,Beauty,Electronics,1,63.99937897,1/20/2023,Arizona,Credit Card,65.63233983,North,2023Q3
799652,398495,Cat-Sub-9878,Detergent,Dishwashing,2,65.97918627,1/20/2023,Minnesota,Cash,66.50634817,South,2023Q1
161242,342939,Cat-Sub-1057,Food,Dry,2,63.03880977,1/20/2023,West Virginia,Credit Card,65.6136569,South,2023Q1
368048,896022,Cat-Sub-9656,Beauty,Electronics,2,64.8606524,1/20/2023,Kentucky,Credit Card,67.26891266,South,2023Q1
583513,493744,Cat-Sub-6227,Detergent,Cleaning,1,60.61610338,1/21/2023,South Carolina,Credit Card,46.21809074,South,2023Q1
845195,248772,Cat-Sub-1111,Toys,Outdoor,2,59.46267714,1/21/2023,Maryland,PayPal,45.25740111,East,2023Q2
472925,194746,Cat-Sub-1441,Food,Dry,2,60.37388815,1/21/2023,New Hampshire,Gift Card,46.91947531,West,2023Q3
283816,969521,Cat-Sub-1345,Detergent,Cleaning,3,59.9686721,1/21/2023,South Carolina,Gift Card,46.81811249,South,2023Q3
634507,909473,Cat-Sub-3269,Beauty,Perfume,3,60.80181136,1/21/2023,Colorado,Cash,44.61642345,North,2023Q1
737023,909473,Cat-Sub-2942,Beauty,Electronics,1,61.52500463,1/21/2023,Colorado,Gift Card,47.04768265,North,2023Q2
145194,399524,Cat-Sub-760,Toys,Electronic,1,40.95892648,1/22/2023,Maine,Gift Card,13.79726945,North,2023Q3
362080,680457,Cat-Sub-9190,Food,Fresh,2,89.7230466,1/23/2023,Rhode Island,PayPal,110.4794327,East,2023Q3
490131,758600,Cat-Sub-8151,Detergent,Laundry,2,68.78423575,1/24/2023,Missouri,Credit Card,67.9684924,East,2023Q3
452699,457252,Cat-Sub-7755,Beauty,Perfume,1,67.03983506,1/24/2023,California,PayPal,70.38133631,North,2023Q3
316574,428799,Cat-Sub-8351,Beauty,Cosmetic,3,57.51689864,1/25/2023,Maine,Gift Card,68.23965611,South,2023Q2
176226,276261,Cat-Sub-3889,Beauty,Perfume,1,56.65612917,1/25/2023,Missouri,Gift Card,67.70020782,North,2023Q1
414171,481595,Cat-Sub-5106,Toys,Electronic,2,57.05544806,1/25/2023,New York,Credit Card,68.04316991,West,2023Q1
776612,870116,Cat-Sub-1882,Food,Dry,1,56.37532283,1/25/2023,Maryland,Credit Card,68.31756627,South,2023Q1
57696,39595,Cat-Sub-6964,Toys,Creative,1,55.75316835,1/25/2023,North Carolina,Gift Card,66.97165427,South,2023Q1
858583,251619,Cat-Sub-6141,Detergent,Laundry,3,57.7705405,1/25/2023,Massachusetts,Cash,67.57627828,East,2023Q1
992958,347062,Cat-Sub-7368,Beauty,Electronics,1,56.69499379,1/25/2023,Virginia,Credit Card,68.9427774,South,2023Q2
